,Unnamed: 0,id,species_id,species_name,updated_at,week,Leaves_fresh,Leaves_mature,Leaves_old,Flowers_bud,Flowers_open,Flowers_male,Flowers_Female,Fruits_unripe,Fruits_ripe,Fruits_open
9898,9898,208,1206,Wild rose or Webbs rose-Rosa webbiana,,10,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
9899,9899,208,1206,Wild rose or Webbs rose-Rosa webbiana,,11,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
9900,9900,208,1206,Wild rose or Webbs rose-Rosa webbiana,,12,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
9901,9901,208,1206,Wild rose or Webbs rose-Rosa webbiana,,13,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
9902,9902,208,1206,Wild rose or Webbs rose-Rosa webbiana,,14,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
9903,9903,208,1206,Wild rose or Webbs rose-Rosa webbiana,,15,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
9904,9904,208,1206,Wild rose or Webbs rose-Rosa webbiana,,16,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
9905,9905,208,1206,Wild rose or Webbs rose-Rosa webbiana,,17,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
9906,9906,208,1206,Wild rose or Webbs rose-Rosa webbiana,,18,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
9907,9907,208,1206,Wild rose or Webbs rose-Rosa webbiana,,19,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
9908,9908,208,1206,Wild rose or Webbs rose-Rosa webbiana,,20,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
9909,9909,208,1206,Wild rose or Webbs rose-Rosa webbiana,,21,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
9910,9910,208,1206,Wild rose or Webbs rose-Rosa webbiana,,22,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
9911,9911,208,1206,Wild rose or Webbs rose-Rosa webbiana,,23,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
9912,9912,208,1206,Wild rose or Webbs rose-Rosa webbiana,,24,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
9913,9913,208,1206,Wild rose or Webbs rose-Rosa webbiana,,25,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
9914,9914,208,1206,Wild rose or Webbs rose-Rosa webbiana,,26,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
9915,9915,208,1206,Wild rose or Webbs rose-Rosa webbiana,,27,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
9916,9916,208,1206,Wild rose or Webbs rose-Rosa webbiana,,28,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
9917,9917,208,1206,Wild rose or Webbs rose-Rosa webbiana,,29,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
9918,9918,208,1206,Wild rose or Webbs rose-Rosa webbiana,,30,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
9919,9919,208,1206,Wild rose or Webbs rose-Rosa webbiana,,31,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
9920,9920,208,1206,Wild rose or Webbs rose-Rosa webbiana,,32,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
9921,9921,208,1206,Wild rose or Webbs rose-Rosa webbiana,,33,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
9922,9922,208,1206,Wild rose or Webbs rose-Rosa webbiana,,34,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
9923,9923,208,1206,Wild rose or Webbs rose-Rosa webbiana,,35,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
9924,9924,208,1206,Wild rose or Webbs rose-Rosa webbiana,,36,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
9925,9925,208,1206,Wild rose or Webbs rose-Rosa webbiana,,37,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
9926,9926,208,1206,Wild rose or Webbs rose-Rosa webbiana,,38,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
9927,9927,208,1206,Wild rose or Webbs rose-Rosa webbiana,,39,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
9928,9928,208,1206,Wild rose or Webbs rose-Rosa webbiana,,40,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
9929,9929,208,1206,Wild rose or Webbs rose-Rosa webbiana,,41,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
9930,9930,208,1206,Wild rose or Webbs rose-Rosa webbiana,,42,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
9931,9931,208,1206,Wild rose or Webbs rose-Rosa webbiana,,43,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
9932,9932,208,1206,Wild rose or Webbs rose-Rosa webbiana,,44,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
9933,9933,208,1206,Wild rose or Webbs rose-Rosa webbiana,,45,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
9934,9934,208,1206,Wild rose or Webbs rose-Rosa webbiana,,46,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
9935,9935,208,1206,Wild rose or Webbs rose-Rosa webbiana,,47,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
9936,9936,209,1210,Powderpuff mangrove-Barringtonia racemosa,,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
9937,9937,209,1210,Powderpuff mangrove-Barringtonia racemosa,,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
9938,9938,209,1210,Powderpuff mangrove-Barringtonia racemosa,,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
9939,9939,209,1210,Powderpuff mangrove-Barringtonia racemosa,,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
9940,9940,209,1210,Powderpuff mangrove-Barringtonia racemosa,,4,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
9941,9941,209,1210,Powderpuff mangrove-Barringtonia racemosa,,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
9942,9942,209,1210,Powderpuff mangrove-Barringtonia racemosa,,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
9943,9943,209,1210,Powderpuff mangrove-Barringtonia racemosa,,7,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
9944,9944,209,1210,Powderpuff mangrove-Barringtonia racemosa,,8,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
9945,9945,209,1210,Powderpuff mangrove-Barringtonia racemosa,,9,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
9946,9946,209,1210,Powderpuff mangrove-Barringtonia racemosa,,10,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
9947,9947,209,1210,Powderpuff mangrove-Barringtonia racemosa,,11,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
9948,9948,209,1210,Powderpuff mangrove-Barringtonia racemosa,,12,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
9949,9949,209,1210,Powderpuff mangrove-Barringtonia racemosa,,13,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
9950,9950,209,1210,Powderpuff mangrove-Barringtonia racemosa,,14,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
9951,9951,209,1210,Powderpuff mangrove-Barringtonia racemosa,,15,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
9952,9952,209,1210,Powderpuff mangrove-Barringtonia racemosa,,16,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
9953,9953,209,1210,Powderpuff mangrove-Barringtonia racemosa,,17,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
9954,9954,209,1210,Powderpuff mangrove-Barringtonia racemosa,,18,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
9955,9955,209,1210,Powderpuff mangrove-Barringtonia racemosa,,19,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
9956,9956,209,1210,Powderpuff mangrove-Barringtonia racemosa,,20,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
9957,9957,209,1210,Powderpuff mangrove-Barringtonia racemosa,,21,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
9958,9958,209,1210,Powderpuff mangrove-Barringtonia racemosa,,22,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
9959,9959,209,1210,Powderpuff mangrove-Barringtonia racemosa,,23,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
9960,9960,209,1210,Powderpuff mangrove-Barringtonia racemosa,,24,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
9961,9961,209,1210,Powderpuff mangrove-Barringtonia racemosa,,25,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
9962,9962,209,1210,Powderpuff mangrove-Barringtonia racemosa,,26,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
9963,9963,209,1210,Powderpuff mangrove-Barringtonia racemosa,,27,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
9964,9964,209,1210,Powderpuff mangrove-Barringtonia racemosa,,28,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
9965,9965,209,1210,Powderpuff mangrove-Barringtonia racemosa,,29,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
9966,9966,209,1210,Powderpuff mangrove-Barringtonia racemosa,,30,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
9967,9967,209,1210,Powderpuff mangrove-Barringtonia racemosa,,31,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
9968,9968,209,1210,Powderpuff mangrove-Barringtonia racemosa,,32,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
9969,9969,209,1210,Powderpuff mangrove-Barringtonia racemosa,,33,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
9970,9970,209,1210,Powderpuff mangrove-Barringtonia racemosa,,34,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
9971,9971,209,1210,Powderpuff mangrove-Barringtonia racemosa,,35,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
9972,9972,209,1210,Powderpuff mangrove-Barringtonia racemosa,,36,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
9973,9973,209,1210,Powderpuff mangrove-Barringtonia racemosa,,37,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
9974,9974,209,1210,Powderpuff mangrove-Barringtonia racemosa,,38,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
9975,9975,209,1210,Powderpuff mangrove-Barringtonia racemosa,,39,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
9976,9976,209,1210,Powderpuff mangrove-Barringtonia racemosa,,40,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
9977,9977,209,1210,Powderpuff mangrove-Barringtonia racemosa,,41,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
9978,9978,209,1210,Powderpuff mangrove-Barringtonia racemosa,,42,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
9979,9979,209,1210,Powderpuff mangrove-Barringtonia racemosa,,43,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
9980,9980,209,1210,Powderpuff mangrove-Barringtonia racemosa,,44,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
9981,9981,209,1210,Powderpuff mangrove-Barringtonia racemosa,,45,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
9982,9982,209,1210,Powderpuff mangrove-Barringtonia racemosa,,46,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
9983,9983,209,1210,Powderpuff mangrove-Barringtonia racemosa,,47,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
9984,9984,210,1204,White willow-Salix alba,,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
9985,9985,210,1204,White willow-Salix alba,,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
9986,9986,210,1204,White willow-Salix alba,,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
9987,9987,210,1204,White willow-Salix alba,,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
9988,9988,210,1204,White willow-Salix alba,,4,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
9989,9989,210,1204,White willow-Salix alba,,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
9990,9990,210,1204,White willow-Salix alba,,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
9991,9991,210,1204,White willow-Salix alba,,7,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
9992,9992,210,1204,White willow-Salix alba,,8,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
9993,9993,210,1204,White willow-Salix alba,,9,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
9994,9994,210,1204,White willow-Salix alba,,10,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
9995,9995,210,1204,White willow-Salix alba,,11,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
9996,9996,210,1204,White willow-Salix alba,,12,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
9997,9997,210,1204,White willow-Salix alba,,13,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
9998,9998,210,1204,White willow-Salix alba,,14,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
9999,9999,210,1204,White willow-Salix alba,,15,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
10000,10000,210,1204,White willow-Salix alba,,16,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
10001,10001,210,1204,White willow-Salix alba,,17,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
10002,10002,210,1204,White willow-Salix alba,,18,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
10003,10003,210,1204,White willow-Salix alba,,19,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
10004,10004,210,1204,White willow-Salix alba,,20,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
10005,10005,210,1204,White willow-Salix alba,,21,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
10006,10006,210,1204,White willow-Salix alba,,22,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
10007,10007,210,1204,White willow-Salix alba,,23,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
10008,10008,210,1204,White willow-Salix alba,,24,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
10009,10009,210,1204,White willow-Salix alba,,25,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
10010,10010,210,1204,White willow-Salix alba,,26,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
10011,10011,210,1204,White willow-Salix alba,,27,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
10012,10012,210,1204,White willow-Salix alba,,28,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
10013,10013,210,1204,White willow-Salix alba,,29,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
10014,10014,210,1204,White willow-Salix alba,,30,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
10015,10015,210,1204,White willow-Salix alba,,31,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
10016,10016,210,1204,White willow-Salix alba,,32,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
10017,10017,210,1204,White willow-Salix alba,,33,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
10018,10018,210,1204,White willow-Salix alba,,34,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
10019,10019,210,1204,White willow-Salix alba,,35,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
10020,10020,210,1204,White willow-Salix alba,,36,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
10021,10021,210,1204,White willow-Salix alba,,37,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
10022,10022,210,1204,White willow-Salix alba,,38,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
10023,10023,210,1204,White willow-Salix alba,,39,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
10024,10024,210,1204,White willow-Salix alba,,40,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
10025,10025,210,1204,White willow-Salix alba,,41,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
10026,10026,210,1204,White willow-Salix alba,,42,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
10027,10027,210,1204,White willow-Salix alba,,43,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
10028,10028,210,1204,White willow-Salix alba,,44,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
10029,10029,210,1204,White willow-Salix alba,,45,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
10030,10030,210,1204,White willow-Salix alba,,46,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
10031,10031,210,1204,White willow-Salix alba,,47,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
10032,10032,211,1211,Croaya-Tabernaemontana crispa,,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
10033,10033,211,1211,Croaya-Tabernaemontana crispa,,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
10034,10034,211,1211,Croaya-Tabernaemontana crispa,,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
10035,10035,211,1211,Croaya-Tabernaemontana crispa,,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
10036,10036,211,1211,Croaya-Tabernaemontana crispa,,4,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
10037,10037,211,1211,Croaya-Tabernaemontana crispa,,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
10038,10038,211,1211,Croaya-Tabernaemontana crispa,,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
10039,10039,211,1211,Croaya-Tabernaemontana crispa,,7,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
10040,10040,211,1211,Croaya-Tabernaemontana crispa,,8,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
10041,10041,211,1211,Croaya-Tabernaemontana crispa,,9,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
10042,10042,211,1211,Croaya-Tabernaemontana crispa,,10,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
10043,10043,211,1211,Croaya-Tabernaemontana crispa,,11,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
10044,10044,211,1211,Croaya-Tabernaemontana crispa,,12,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
10045,10045,211,1211,Croaya-Tabernaemontana crispa,,13,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
10046,10046,211,1211,Croaya-Tabernaemontana crispa,,14,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
10047,10047,211,1211,Croaya-Tabernaemontana crispa,,15,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
10048,10048,211,1211,Croaya-Tabernaemontana crispa,,16,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
10049,10049,211,1211,Croaya-Tabernaemontana crispa,,17,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
10050,10050,211,1211,Croaya-Tabernaemontana crispa,,18,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
10051,10051,211,1211,Croaya-Tabernaemontana crispa,,19,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
10052,10052,211,1211,Croaya-Tabernaemontana crispa,,20,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
10053,10053,211,1211,Croaya-Tabernaemontana crispa,,21,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
10054,10054,211,1211,Croaya-Tabernaemontana crispa,,22,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
10055,10055,211,1211,Croaya-Tabernaemontana crispa,,23,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
10056,10056,211,1211,Croaya-Tabernaemontana crispa,,24,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
10057,10057,211,1211,Croaya-Tabernaemontana crispa,,25,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
10058,10058,211,1211,Croaya-Tabernaemontana crispa,,26,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
10059,10059,211,1211,Croaya-Tabernaemontana crispa,,27,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
10060,10060,211,1211,Croaya-Tabernaemontana crispa,,28,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
10061,10061,211,1211,Croaya-Tabernaemontana crispa,,29,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
10062,10062,211,1211,Croaya-Tabernaemontana crispa,,30,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
10063,10063,211,1211,Croaya-Tabernaemontana crispa,,31,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
10064,10064,211,1211,Croaya-Tabernaemontana crispa,,32,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
10065,10065,211,1211,Croaya-Tabernaemontana crispa,,33,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
10066,10066,211,1211,Croaya-Tabernaemontana crispa,,34,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
10067,10067,211,1211,Croaya-Tabernaemontana crispa,,35,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
10068,10068,211,1211,Croaya-Tabernaemontana crispa,,36,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
10069,10069,211,1211,Croaya-Tabernaemontana crispa,,37,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
10070,10070,211,1211,Croaya-Tabernaemontana crispa,,38,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
10071,10071,211,1211,Croaya-Tabernaemontana crispa,,39,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
10072,10072,211,1211,Croaya-Tabernaemontana crispa,,40,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
10073,10073,211,1211,Croaya-Tabernaemontana crispa,,41,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
10074,10074,211,1211,Croaya-Tabernaemontana crispa,,42,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
10075,10075,211,1211,Croaya-Tabernaemontana crispa,,43,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
10076,10076,211,1211,Croaya-Tabernaemontana crispa,,44,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
10077,10077,211,1211,Croaya-Tabernaemontana crispa,,45,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
10078,10078,211,1211,Croaya-Tabernaemontana crispa,,46,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
10079,10079,211,1211,Croaya-Tabernaemontana crispa,,47,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
10080,10080,212,1207,East Indian satinwood-Chloroxylon swietenia,,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
10081,10081,212,1207,East Indian satinwood-Chloroxylon swietenia,,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
10082,10082,212,1207,East Indian satinwood-Chloroxylon swietenia,,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
10083,10083,212,1207,East Indian satinwood-Chloroxylon swietenia,,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
10084,10084,212,1207,East Indian satinwood-Chloroxylon swietenia,,4,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
10085,10085,212,1207,East Indian satinwood-Chloroxylon swietenia,,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
10086,10086,212,1207,East Indian satinwood-Chloroxylon swietenia,,6,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
10087,10087,212,1207,East Indian satinwood-Chloroxylon swietenia,,7,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
10088,10088,212,1207,East Indian satinwood-Chloroxylon swietenia,,8,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
10089,10089,212,1207,East Indian satinwood-Chloroxylon swietenia,,9,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
10090,10090,212,1207,East Indian satinwood-Chloroxylon swietenia,,10,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
10091,10091,212,1207,East Indian satinwood-Chloroxylon swietenia,,11,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
10092,10092,212,1207,East Indian satinwood-Chloroxylon swietenia,,12,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
10093,10093,212,1207,East Indian satinwood-Chloroxylon swietenia,,13,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
10094,10094,212,1207,East Indian satinwood-Chloroxylon swietenia,,14,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
10095,10095,212,1207,East Indian satinwood-Chloroxylon swietenia,,15,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
10096,10096,212,1207,East Indian satinwood-Chloroxylon swietenia,,16,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
10097,10097,212,1207,East Indian satinwood-Chloroxylon swietenia,,17,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
10098,10098,212,1207,East Indian satinwood-Chloroxylon swietenia,,18,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
10099,10099,212,1207,East Indian satinwood-Chloroxylon swietenia,,19,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
10100,10100,212,1207,East Indian satinwood-Chloroxylon swietenia,,20,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
10101,10101,212,1207,East Indian satinwood-Chloroxylon swietenia,,21,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
10102,10102,212,1207,East Indian satinwood-Chloroxylon swietenia,,22,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
10103,10103,212,1207,East Indian satinwood-Chloroxylon swietenia,,23,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
10104,10104,212,1207,East Indian satinwood-Chloroxylon swietenia,,24,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
10105,10105,212,1207,East Indian satinwood-Chloroxylon swietenia,,25,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
10106,10106,212,1207,East Indian satinwood-Chloroxylon swietenia,,26,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
10107,10107,212,1207,East Indian satinwood-Chloroxylon swietenia,,27,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
10108,10108,212,1207,East Indian satinwood-Chloroxylon swietenia,,28,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
10109,10109,212,1207,East Indian satinwood-Chloroxylon swietenia,,29,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
10110,10110,212,1207,East Indian satinwood-Chloroxylon swietenia,,30,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
10111,10111,212,1207,East Indian satinwood-Chloroxylon swietenia,,31,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
10112,10112,212,1207,East Indian satinwood-Chloroxylon swietenia,,32,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
10113,10113,212,1207,East Indian satinwood-Chloroxylon swietenia,,33,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
10114,10114,212,1207,East Indian satinwood-Chloroxylon swietenia,,34,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
10115,10115,212,1207,East Indian satinwood-Chloroxylon swietenia,,35,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
10116,10116,212,1207,East Indian satinwood-Chloroxylon swietenia,,36,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
10117,10117,212,1207,East Indian satinwood-Chloroxylon swietenia,,37,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
10118,10118,212,1207,East Indian satinwood-Chloroxylon swietenia,,38,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
10119,10119,212,1207,East Indian satinwood-Chloroxylon swietenia,,39,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
10120,10120,212,1207,East Indian satinwood-Chloroxylon swietenia,,40,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
