Date_of_observation,Species_name,Leaves_fresh,Leaves_mature,Leaves_old,Flowers_bud,Flowers_open,Flowers_male,Flowers_Female,Fruits_unripe,Fruits_ripe,Fruits_open,Year,Week
2018-02-23,Jacaranda- Jacaranda mimosifolia,0.0,1.0,,0.0,0.0,,,0.0,1.0,,2018,6
2015-12-03,Jacaranda- Jacaranda mimosifolia,0.0,2.0,,0.0,0.0,,,0.0,2.0,,2015,43
2018-09-21,Jacaranda- Jacaranda mimosifolia,2.0,1.0,,0.0,0.0,,,1.0,1.0,,2018,33
2018-03-09,Jacaranda- Jacaranda mimosifolia,0.0,1.0,,0.0,0.0,,,0.0,1.0,,2018,8
2018-11-23,Jacaranda- Jacaranda mimosifolia,1.0,2.0,,0.0,0.0,,,1.0,0.0,,2018,42
2018-11-16,Jacaranda- Jacaranda mimosifolia,1.0,2.0,,0.0,0.0,,,1.0,0.0,,2018,41
2018-11-09,Jacaranda- Jacaranda mimosifolia,1.0,2.0,,0.0,0.0,,,1.0,0.0,,2018,40
2016-06-15,Jacaranda- Jacaranda mimosifolia,1.0,2.0,,0.0,1.0,,,0.0,1.0,,2016,21
2018-09-07,Jacaranda- Jacaranda mimosifolia,2.0,2.0,,0.0,0.0,,,0.0,1.0,,2018,32
2018-08-24,Jacaranda- Jacaranda mimosifolia,2.0,2.0,,1.0,1.0,,,1.0,1.0,,2018,30
2018-08-17,Jacaranda- Jacaranda mimosifolia,2.0,1.0,,0.0,0.0,,,1.0,1.0,,2018,29
2018-08-31,Jacaranda- Jacaranda mimosifolia,2.0,2.0,,1.0,1.0,,,1.0,1.0,,2018,31
2017-06-16,Jacaranda- Jacaranda mimosifolia,2.0,1.0,,0.0,0.0,,,2.0,1.0,,2017,21
2016-07-22,Jacaranda- Jacaranda mimosifolia,2.0,1.0,,1.0,0.0,,,2.0,2.0,,2016,26
2018-05-11,Jacaranda- Jacaranda mimosifolia,2.0,1.0,,1.0,0.0,,,2.0,1.0,,2018,16
2016-06-13,Jacaranda- Jacaranda mimosifolia,2.0,1.0,,0.0,0.0,,,1.0,2.0,,2016,21
2017-06-23,Jacaranda- Jacaranda mimosifolia,2.0,1.0,,0.0,0.0,,,2.0,1.0,,2017,22
2017-06-30,Jacaranda- Jacaranda mimosifolia,2.0,2.0,,1.0,0.0,,,1.0,2.0,,2017,23
2016-12-30,Jacaranda- Jacaranda mimosifolia,2.0,1.0,,0.0,0.0,,,1.0,2.0,,2016,47
2017-06-09,Jacaranda- Jacaranda mimosifolia,1.0,1.0,,0.0,0.0,,,2.0,1.0,,2017,20
2022-05-13,Jacaranda- Jacaranda mimosifolia,2.0,1.0,0.0,1.0,1.0,-2.0,-2.0,0.0,0.0,0.0,2022,17
2022-05-20,Jacaranda- Jacaranda mimosifolia,2.0,1.0,1.0,2.0,1.0,-2.0,-2.0,1.0,0.0,1.0,2022,18
2019-01-04,Jacaranda- Jacaranda mimosifolia,2.0,1.0,,0.0,0.0,,,1.0,0.0,,2019,0
2019-01-18,Jacaranda- Jacaranda mimosifolia,2.0,2.0,,1.0,0.0,,,1.0,1.0,,2019,2
2016-09-21,Jacaranda- Jacaranda mimosifolia,2.0,2.0,,0.0,0.0,,,1.0,1.0,,2016,34
2016-06-16,Jacaranda- Jacaranda mimosifolia,2.0,2.0,,0.0,0.0,,,0.0,2.0,,2016,21
2019-01-25,Jacaranda- Jacaranda mimosifolia,2.0,2.0,,0.0,0.0,,,1.0,1.0,,2019,3
2019-02-01,Jacaranda- Jacaranda mimosifolia,2.0,2.0,,1.0,0.0,,,1.0,0.0,,2019,4
2019-02-08,Jacaranda- Jacaranda mimosifolia,2.0,2.0,,0.0,0.0,,,1.0,1.0,,2019,5
2019-02-15,Jacaranda- Jacaranda mimosifolia,2.0,2.0,,1.0,1.0,,,1.0,1.0,,2019,5
2019-02-22,Jacaranda- Jacaranda mimosifolia,2.0,2.0,,1.0,2.0,,,1.0,1.0,,2019,6
2019-03-01,Jacaranda- Jacaranda mimosifolia,2.0,2.0,,1.0,1.0,,,1.0,1.0,,2019,7
2019-03-08,Jacaranda- Jacaranda mimosifolia,2.0,2.0,,2.0,2.0,,,1.0,1.0,,2019,8
2019-03-15,Jacaranda- Jacaranda mimosifolia,2.0,2.0,,2.0,2.0,,,2.0,2.0,,2019,9
2019-03-22,Jacaranda- Jacaranda mimosifolia,2.0,2.0,,2.0,2.0,,,2.0,2.0,,2019,10
2019-03-29,Jacaranda- Jacaranda mimosifolia,2.0,2.0,,2.0,2.0,,,2.0,2.0,,2019,11
2019-04-05,Jacaranda- Jacaranda mimosifolia,2.0,2.0,,1.0,1.0,,,2.0,2.0,,2019,12
2019-04-12,Jacaranda- Jacaranda mimosifolia,2.0,2.0,,1.0,1.0,,,2.0,2.0,,2019,13
2019-04-19,Jacaranda- Jacaranda mimosifolia,2.0,2.0,,2.0,2.0,,,2.0,2.0,,2019,14
2019-04-26,Jacaranda- Jacaranda mimosifolia,2.0,2.0,,2.0,2.0,,,2.0,2.0,,2019,14
